log_id,student_id,session_date,attended
ATT-484A15D5,STU-8889F7,2025-11-24,0
ATT-BFF4C1AB,STU-8889F7,2025-12-01,1
ATT-70F46CC7,STU-8889F7,2025-06-05,0
ATT-271F65AE,STU-8889F7,2025-06-12,1
ATT-B9C2E399,STU-8889F7,2025-06-19,1
ATT-C1388E4C,STU-8889F7,2025-06-26,1
ATT-55891B66,STU-8889F7,2025-07-03,1
ATT-293BC543,STU-8889F7,2025-07-10,0
ATT-B0E58F23,STU-8889F7,2025-07-17,1
ATT-B62C1441,STU-8889F7,2025-07-24,0
ATT-47C7FA3C,STU-8889F7,2025-07-31,1
ATT-00C6F07C,STU-8889F7,2025-08-07,1
ATT-3AAA8635,STU-8889F7,2025-08-14,1
ATT-04F7099A,STU-8889F7,2025-08-21,1
ATT-AC64874E,STU-8889F7,2025-08-28,0
ATT-2D9A4294,STU-8889F7,2025-09-04,1
ATT-ABF362D4,STU-8889F7,2025-09-11,1
ATT-97F35FF9,STU-8889F7,2025-09-18,1
ATT-823EAEB8,STU-8889F7,2025-09-25,1
ATT-7D7E90C5,STU-8889F7,2025-10-02,1
ATT-D0AE9AE9,STU-8889F7,2025-10-09,1
ATT-31B51C3D,STU-8889F7,2025-10-16,1
ATT-2EE274DB,STU-8889F7,2025-10-23,1
ATT-A70BC91A,STU-8889F7,2025-10-30,1
ATT-7FF0167B,STU-8889F7,2025-11-06,0
ATT-9E8B53BD,STU-8889F7,2025-11-13,1
ATT-100CD092,STU-8889F7,2025-11-20,0
ATT-919D6DB1,STU-8889F7,2025-11-27,1
ATT-6637C250,STU-D13E06,2025-06-02,1
ATT-17899E9B,STU-D13E06,2025-06-09,1
ATT-2AF54966,STU-D13E06,2025-06-16,0
ATT-EC40E351,STU-D13E06,2025-06-23,0
ATT-9BB533DF,STU-D13E06,2025-06-30,1
ATT-41711227,STU-D13E06,2025-07-07,1
ATT-AF8D2B71,STU-D13E06,2025-07-14,1
ATT-779DCE26,STU-D13E06,2025-07-21,0
ATT-63E87C2B,STU-D13E06,2025-07-28,1
ATT-3D4E1C99,STU-D13E06,2025-08-04,0
ATT-94266BD8,STU-D13E06,2025-08-11,1
ATT-B2329639,STU-D13E06,2025-08-18,1
ATT-C1D2263D,STU-D13E06,2025-08-25,1
ATT-2668C24E,STU-D13E06,2025-09-01,1
ATT-3A9C5EB0,STU-D13E06,2025-09-08,1
ATT-86D87A41,STU-D13E06,2025-09-15,1
ATT-28E73ED1,STU-D13E06,2025-09-22,1
ATT-E5D0427E,STU-D13E06,2025-09-29,0
ATT-306200C0,STU-D13E06,2025-10-06,1
ATT-85F59661,STU-D13E06,2025-10-13,1
ATT-A8051D62,STU-D13E06,2025-10-20,1
ATT-86289E82,STU-D13E06,2025-10-27,1
ATT-2E8A06F0,STU-D13E06,2025-11-03,0
ATT-61EF0FDF,STU-D13E06,2025-11-10,1
ATT-757786F4,STU-D13E06,2025-11-17,1
ATT-ABAA1949,STU-D13E06,2025-11-24,1
ATT-A9C9ABFB,STU-D13E06,2025-12-01,1
ATT-17AC3527,STU-D13E06,2025-06-05,0
ATT-C5F20072,STU-D13E06,2025-06-12,0
ATT-1FCF32C3,STU-D13E06,2025-06-19,1
ATT-A67EFF78,STU-D13E06,2025-06-26,0
ATT-48D37123,STU-D13E06,2025-07-03,1
ATT-94DD32C5,STU-D13E06,2025-07-10,1
ATT-96F461B4,STU-D13E06,2025-07-17,1
ATT-5CEDA412,STU-D13E06,2025-07-24,1
ATT-835D7890,STU-D13E06,2025-07-31,1
ATT-E67D567D,STU-D13E06,2025-08-07,0
ATT-D5B17A62,STU-D13E06,2025-08-14,1
ATT-2005EE01,STU-D13E06,2025-08-21,1
ATT-2B21F7EF,STU-D13E06,2025-08-28,1
ATT-6BC2D57A,STU-D13E06,2025-09-04,1
ATT-8A4071CA,STU-D13E06,2025-09-11,0
ATT-44DEAB3B,STU-D13E06,2025-09-18,0
ATT-59404844,STU-D13E06,2025-09-25,0
ATT-F833B9AA,STU-D13E06,2025-10-02,0
ATT-1D75BFA8,STU-D13E06,2025-10-09,1
ATT-356A563B,STU-D13E06,2025-10-16,1
ATT-4A5CEAD2,STU-D13E06,2025-10-23,1
ATT-FE851D9F,STU-D13E06,2025-10-30,1
ATT-8E9938AD,STU-D13E06,2025-11-06,0
ATT-2589EB54,STU-D13E06,2025-11-13,0
ATT-5628057E,STU-D13E06,2025-11-20,1
ATT-61EB4588,STU-D13E06,2025-11-27,0
ATT-4F60998D,STU-897B4C,2025-06-02,0
ATT-91142CFE,STU-897B4C,2025-06-09,1
ATT-684848A7,STU-897B4C,2025-06-16,1
ATT-6186FDEC,STU-897B4C,2025-06-23,1
ATT-9BA21F23,STU-897B4C,2025-06-30,1
ATT-98D40799,STU-897B4C,2025-07-07,0
ATT-89D3E213,STU-897B4C,2025-07-14,1
ATT-FD36996D,STU-897B4C,2025-07-21,1
ATT-A4393847,STU-897B4C,2025-07-28,1
ATT-5394BBC5,STU-897B4C,2025-08-04,0
ATT-069647BA,STU-897B4C,2025-08-11,1
ATT-81390161,STU-897B4C,2025-08-18,1
ATT-BD3576A1,STU-897B4C,2025-08-25,0
ATT-2691DCF2,STU-897B4C,2025-09-01,1
ATT-5B37FA19,STU-897B4C,2025-09-08,1
ATT-AB01264B,STU-897B4C,2025-09-15,1
ATT-67AA22FE,STU-897B4C,2025-09-22,0
ATT-DDCEBA9F,STU-897B4C,2025-09-29,1
ATT-E0B72A67,STU-897B4C,2025-10-06,1
ATT-9C82ED24,STU-897B4C,2025-10-13,1
ATT-94E813F0,STU-897B4C,2025-10-20,1
ATT-8A3704E2,STU-897B4C,2025-10-27,0
ATT-DB226AE0,STU-897B4C,2025-11-03,0
ATT-E90CD17B,STU-897B4C,2025-11-10,0
ATT-8089D149,STU-897B4C,2025-11-17,1
ATT-E9EF9FA4,STU-897B4C,2025-11-24,0
ATT-9159FE36,STU-897B4C,2025-12-01,1
ATT-48C1360E,STU-897B4C,2025-06-05,1
ATT-0B2BFE81,STU-897B4C,2025-06-12,1
ATT-921EB76A,STU-897B4C,2025-06-19,1
ATT-847A6787,STU-897B4C,2025-06-26,0
ATT-8558B482,STU-897B4C,2025-07-03,0
ATT-5397AC3F,STU-897B4C,2025-07-10,1
ATT-7AF15936,STU-897B4C,2025-07-17,1
ATT-2FD6975D,STU-897B4C,2025-07-24,1
ATT-EBF22232,STU-897B4C,2025-07-31,1
ATT-C7310349,STU-897B4C,2025-08-07,1
ATT-3ED81AD8,STU-897B4C,2025-08-14,1
ATT-52D12BB6,STU-897B4C,2025-08-21,1
ATT-9FB90B60,STU-897B4C,2025-08-28,1
ATT-41E67F58,STU-897B4C,2025-09-04,1
ATT-B4394BE8,STU-897B4C,2025-09-11,1
ATT-33F90930,STU-897B4C,2025-09-18,1
ATT-C7684379,STU-897B4C,2025-09-25,1
ATT-E40E4418,STU-897B4C,2025-10-02,0
ATT-ADB941E0,STU-897B4C,2025-10-09,0
ATT-4BC44010,STU-897B4C,2025-10-16,0
ATT-C3FD69B8,STU-897B4C,2025-10-23,1
ATT-E9793EA9,STU-897B4C,2025-10-30,1
ATT-F5FD12AB,STU-897B4C,2025-11-06,1
ATT-75E8AA12,STU-897B4C,2025-11-13,1
ATT-72263CD9,STU-897B4C,2025-11-20,0
ATT-134DD92D,STU-897B4C,2025-11-27,0
ATT-A8C06201,STU-BB1599,2025-06-02,1
ATT-464067C3,STU-BB1599,2025-06-09,1
ATT-89B137F7,STU-BB1599,2025-06-16,1
ATT-A08125FB,STU-BB1599,2025-06-23,0
ATT-DDF4128C,STU-BB1599,2025-06-30,1
ATT-E6554EE0,STU-BB1599,2025-07-07,1
ATT-123D8B38,STU-BB1599,2025-07-14,1
ATT-3C4A99AB,STU-BB1599,2025-07-21,1
ATT-BE5C958F,STU-BB1599,2025-07-28,1
ATT-31603582,STU-BB1599,2025-08-04,1
ATT-4F82478F,STU-BB1599,2025-08-11,0
ATT-09C20236,STU-BB1599,2025-08-18,1
ATT-BA847A07,STU-BB1599,2025-08-25,1
ATT-1D6F6543,STU-BB1599,2025-09-01,0
ATT-04671546,STU-BB1599,2025-09-08,0
ATT-09ABA053,STU-BB1599,2025-09-15,0
ATT-686F0BF1,STU-BB1599,2025-09-22,1
ATT-C8B0CAA4,STU-BB1599,2025-09-29,1
ATT-5B76AD31,STU-BB1599,2025-10-06,1
ATT-3EFF2E80,STU-BB1599,2025-10-13,0
ATT-0E271B77,STU-BB1599,2025-10-20,1
ATT-66FF74F6,STU-BB1599,2025-10-27,1
ATT-79A5F321,STU-BB1599,2025-11-03,0
ATT-6D92F617,STU-BB1599,2025-11-10,1
ATT-15DB219E,STU-BB1599,2025-11-17,1
ATT-1475CB1E,STU-BB1599,2025-11-24,1
ATT-68E7A18D,STU-BB1599,2025-12-01,1
ATT-E3AF23E6,STU-BB1599,2025-06-05,1
ATT-9F463D4C,STU-BB1599,2025-06-12,1
ATT-1244EB3E,STU-BB1599,2025-06-19,0
ATT-052F3B7C,STU-BB1599,2025-06-26,1
ATT-FE33E384,STU-BB1599,2025-07-03,1
ATT-A38FFCEF,STU-BB1599,2025-07-10,1
ATT-C8FB38F1,STU-BB1599,2025-07-17,1
ATT-FC446626,STU-BB1599,2025-07-24,0
ATT-C04FB9B8,STU-BB1599,2025-07-31,1
ATT-4C5C4616,STU-BB1599,2025-08-07,0
ATT-7C8207D0,STU-BB1599,2025-08-14,1
ATT-63CDE2E6,STU-BB1599,2025-08-21,1
ATT-AA915A3E,STU-BB1599,2025-08-28,1
ATT-D5F24F89,STU-BB1599,2025-09-04,0
ATT-65B064F3,STU-BB1599,2025-09-11,0
ATT-5E09E457,STU-BB1599,2025-09-18,1
ATT-EECA7E80,STU-BB1599,2025-09-25,1
ATT-0ADACD67,STU-BB1599,2025-10-02,1
ATT-A497E010,STU-BB1599,2025-10-09,1
ATT-34268D37,STU-BB1599,2025-10-16,0
ATT-D20318A7,STU-BB1599,2025-10-23,1
ATT-8F11AC6F,STU-BB1599,2025-10-30,1
ATT-E1B88B1F,STU-BB1599,2025-11-06,1
ATT-DA60D1A0,STU-BB1599,2025-11-13,0
ATT-F8D0847F,STU-BB1599,2025-11-20,0
ATT-F62695D6,STU-BB1599,2025-11-27,0
ATT-D053CEBE,STU-53BDE4,2025-06-02,1
ATT-B07A9B3B,STU-53BDE4,2025-06-09,1
ATT-58B69EDB,STU-53BDE4,2025-06-16,1
ATT-77EEA314,STU-53BDE4,2025-06-23,1
ATT-4AA3C537,STU-53BDE4,2025-06-30,1
ATT-B0348FE2,STU-53BDE4,2025-07-07,0
ATT-417BA47D,STU-53BDE4,2025-07-14,1
ATT-20D76395,STU-53BDE4,2025-07-21,1
ATT-DC722A65,STU-53BDE4,2025-07-28,1
ATT-73FF420A,STU-53BDE4,2025-08-04,1
ATT-700EE83D,STU-53BDE4,2025-08-11,1
ATT-08E9DDB6,STU-53BDE4,2025-08-18,1
ATT-4BE3CA0B,STU-53BDE4,2025-08-25,0
ATT-06605E18,STU-53BDE4,2025-09-01,1
ATT-D0AB91CA,STU-53BDE4,2025-09-08,1
ATT-3DD1490C,STU-53BDE4,2025-09-15,1
ATT-31627214,STU-53BDE4,2025-09-22,1
ATT-65F2F83A,STU-53BDE4,2025-09-29,1
ATT-D6FD7A61,STU-53BDE4,2025-10-06,1
ATT-845DE98D,STU-53BDE4,2025-10-13,1
ATT-7C467803,STU-53BDE4,2025-10-20,0
ATT-D9FE9D44,STU-53BDE4,2025-10-27,1
ATT-1FD523E4,STU-53BDE4,2025-11-03,1
ATT-8E101B1E,STU-53BDE4,2025-11-10,1
ATT-2E3D79A9,STU-53BDE4,2025-11-17,1
ATT-7BF8DB9F,STU-53BDE4,2025-11-24,1
ATT-B6FFE2D2,STU-53BDE4,2025-12-01,0
ATT-E84433DD,STU-53BDE4,2025-06-05,1
ATT-81DC8ABF,STU-53BDE4,2025-06-12,1
ATT-C5093F32,STU-53BDE4,2025-06-19,0
ATT-DC2E19D1,STU-53BDE4,2025-06-26,1
ATT-A881A4A2,STU-53BDE4,2025-07-03,1
ATT-E90828E4,STU-53BDE4,2025-07-10,1
ATT-56A4268F,STU-53BDE4,2025-07-17,0
ATT-405677D2,STU-53BDE4,2025-07-24,1
ATT-AFBCED7B,STU-53BDE4,2025-07-31,0
ATT-7DF366E9,STU-53BDE4,2025-08-07,1
ATT-DB397B22,STU-53BDE4,2025-08-14,1
ATT-EF9A03DC,STU-53BDE4,2025-08-21,1
ATT-AAD6FC17,STU-53BDE4,2025-08-28,1
ATT-33091D3C,STU-53BDE4,2025-09-04,0
ATT-6A987D77,STU-53BDE4,2025-09-11,0
ATT-B00EA856,STU-53BDE4,2025-09-18,1
ATT-903B70AF,STU-53BDE4,2025-09-25,0
ATT-AB3F5AE4,STU-53BDE4,2025-10-02,1
ATT-56EE3C09,STU-53BDE4,2025-10-09,0
ATT-336C1DC8,STU-53BDE4,2025-10-16,1
ATT-7247AAB8,STU-53BDE4,2025-10-23,1
ATT-70521B9B,STU-53BDE4,2025-10-30,1
ATT-43249EA2,STU-53BDE4,2025-11-06,1
ATT-68C448D1,STU-53BDE4,2025-11-13,1
ATT-60D8B1CB,STU-53BDE4,2025-11-20,1
ATT-342AA21A,STU-53BDE4,2025-11-27,1
ATT-754330CF,STU-651F3D,2025-06-02,0
ATT-DEF97F3E,STU-651F3D,2025-06-09,1
ATT-31EC55F5,STU-651F3D,2025-06-16,1
ATT-5078AC1A,STU-651F3D,2025-06-23,1
ATT-E7818D8E,STU-651F3D,2025-06-30,1
ATT-58AA7D67,STU-651F3D,2025-07-07,1
ATT-E497659E,STU-651F3D,2025-07-14,0
ATT-BBCB00FF,STU-651F3D,2025-07-21,1
ATT-D4DC693B,STU-651F3D,2025-07-28,0
ATT-622D87A3,STU-651F3D,2025-08-04,1
ATT-371FAAFA,STU-651F3D,2025-08-11,1
ATT-6874A90C,STU-651F3D,2025-08-18,1
ATT-AAEB6D2A,STU-651F3D,2025-08-25,1
ATT-BB6A12D0,STU-651F3D,2025-09-01,1
ATT-C031C1BA,STU-651F3D,2025-09-08,1
ATT-9E3360AA,STU-651F3D,2025-09-15,1
ATT-AE60E7C6,STU-651F3D,2025-09-22,0
ATT-14251003,STU-651F3D,2025-09-29,0
ATT-F3642F3D,STU-651F3D,2025-10-06,0
ATT-3A723B12,STU-651F3D,2025-10-13,1
ATT-3240B854,STU-651F3D,2025-10-20,1
ATT-45900AA6,STU-651F3D,2025-10-27,1
ATT-8D1A31C8,STU-651F3D,2025-11-03,0
ATT-88ED039B,STU-651F3D,2025-11-10,0
ATT-3C9EF157,STU-651F3D,2025-11-17,1
ATT-DE5ED4CA,STU-651F3D,2025-11-24,0
ATT-E9C3C80B,STU-651F3D,2025-12-01,0
ATT-99F81AFA,STU-651F3D,2025-06-05,0
ATT-C71659C6,STU-651F3D,2025-06-12,1
ATT-1BB50E77,STU-651F3D,2025-06-19,1
ATT-89CB0187,STU-651F3D,2025-06-26,1
ATT-352FAB93,STU-651F3D,2025-07-03,1
ATT-FD958694,STU-651F3D,2025-07-10,1
ATT-095DA5AE,STU-651F3D,2025-07-17,1
ATT-1BD090BF,STU-651F3D,2025-07-24,1
ATT-907CBBBD,STU-651F3D,2025-07-31,1
ATT-61F230D8,STU-651F3D,2025-08-07,1
ATT-9C4109A4,STU-651F3D,2025-08-14,1
ATT-A846E19B,STU-651F3D,2025-08-21,1
ATT-4021B3E6,STU-651F3D,2025-08-28,1
ATT-8966B29D,STU-651F3D,2025-09-04,0
ATT-BC177095,STU-651F3D,2025-09-11,1
ATT-2052C226,STU-651F3D,2025-09-18,1
ATT-E0CC2734,STU-651F3D,2025-09-25,1
ATT-5468FDD0,STU-651F3D,2025-10-02,1
ATT-11AB4B91,STU-651F3D,2025-10-09,0
ATT-EAEA6915,STU-651F3D,2025-10-16,1
ATT-E902FE0A,STU-651F3D,2025-10-23,1
ATT-4546F92F,STU-651F3D,2025-10-30,0
ATT-5C138962,STU-651F3D,2025-11-06,1
ATT-A115F789,STU-651F3D,2025-11-13,0
ATT-2508CC18,STU-651F3D,2025-11-20,1
ATT-209C7E97,STU-651F3D,2025-11-27,1
ATT-FBCA136E,STU-F1423C,2025-06-02,1
ATT-C9921015,STU-F1423C,2025-06-09,1
ATT-1E0A9774,STU-F1423C,2025-06-16,0
ATT-76BE2824,STU-F1423C,2025-06-23,1
ATT-8E86BD31,STU-F1423C,2025-06-30,1
ATT-D7F3C922,STU-F1423C,2025-07-07,1
ATT-0AC2FA10,STU-F1423C,2025-07-14,0
ATT-7BEFD6A7,STU-F1423C,2025-07-21,1
ATT-046F1E38,STU-F1423C,2025-07-28,1
ATT-05EEAD59,STU-F1423C,2025-08-04,1
ATT-49BEE2A7,STU-F1423C,2025-08-11,1
ATT-CCFF3ED2,STU-F1423C,2025-08-18,1
ATT-E73E8796,STU-F1423C,2025-08-25,0
ATT-CA28B262,STU-F1423C,2025-09-01,1
ATT-D2D00C5E,STU-F1423C,2025-09-08,0
ATT-311B8385,STU-F1423C,2025-09-15,1
ATT-B238596D,STU-F1423C,2025-09-22,1
ATT-0629679C,STU-F1423C,2025-09-29,1
ATT-4B3177EF,STU-F1423C,2025-10-06,1
ATT-84574FAD,STU-F1423C,2025-10-13,1
ATT-5C23CEB5,STU-F1423C,2025-10-20,1
ATT-48E72BFC,STU-F1423C,2025-10-27,1
ATT-0B683E06,STU-F1423C,2025-11-03,1
ATT-18BED7EE,STU-F1423C,2025-11-10,1
ATT-91E89134,STU-F1423C,2025-11-17,1
ATT-017287E4,STU-F1423C,2025-11-24,1
ATT-3F464ABC,STU-F1423C,2025-12-01,1
ATT-B906C57E,STU-F1423C,2025-06-05,1
ATT-A5E378A8,STU-F1423C,2025-06-12,1
ATT-5B91E653,STU-F1423C,2025-06-19,1
ATT-DDA82F9F,STU-F1423C,2025-06-26,1
ATT-32013EE3,STU-F1423C,2025-07-03,1
ATT-28DBB75B,STU-F1423C,2025-07-10,1
ATT-BFC04BE4,STU-F1423C,2025-07-17,1
ATT-A4842CE1,STU-F1423C,2025-07-24,0
ATT-EC172032,STU-F1423C,2025-07-31,1
ATT-856826AA,STU-F1423C,2025-08-07,1
ATT-FE1E794E,STU-F1423C,2025-08-14,1
ATT-94988992,STU-F1423C,2025-08-21,1
ATT-121AC610,STU-F1423C,2025-08-28,0
ATT-6B2B9C4C,STU-F1423C,2025-09-04,1
ATT-FC973225,STU-F1423C,2025-09-11,1
ATT-1FE636DE,STU-F1423C,2025-09-18,1
ATT-16FFA821,STU-F1423C,2025-09-25,0
ATT-7A8394FF,STU-F1423C,2025-10-02,1
ATT-49C5E22E,STU-F1423C,2025-10-09,1
ATT-C6B745A2,STU-F1423C,2025-10-16,1
ATT-84C9ACD7,STU-F1423C,2025-10-23,0
ATT-DD335D9F,STU-F1423C,2025-10-30,1
ATT-A8E5169D,STU-F1423C,2025-11-06,1
ATT-9A6F30AC,STU-F1423C,2025-11-13,1
ATT-E856E90D,STU-F1423C,2025-11-20,1
ATT-8CE82F54,STU-F1423C,2025-11-27,1
ATT-8DA76AD6,STU-DE787C,2025-06-02,0
ATT-5CA0D0D2,STU-DE787C,2025-06-09,1
ATT-1C6A9D4E,STU-DE787C,2025-06-16,1
ATT-F08B4A34,STU-DE787C,2025-06-23,1
ATT-C6298A5E,STU-DE787C,2025-06-30,1
ATT-17A2D836,STU-DE787C,2025-07-07,0
ATT-E4727FB3,STU-DE787C,2025-07-14,1
ATT-B8D5DAC2,STU-DE787C,2025-07-21,1
ATT-1EF9264A,STU-DE787C,2025-07-28,0
ATT-B56A0206,STU-DE787C,2025-08-04,0
ATT-05E3B025,STU-DE787C,2025-08-11,1
ATT-385902E4,STU-DE787C,2025-08-18,0
ATT-37481B70,STU-DE787C,2025-08-25,0
ATT-CC7DEF96,STU-DE787C,2025-09-01,1
ATT-967C260C,STU-DE787C,2025-09-08,1
ATT-45AD40F9,STU-DE787C,2025-09-15,1
ATT-A37BBCCD,STU-DE787C,2025-09-22,0
ATT-FC00A1DB,STU-DE787C,2025-09-29,1
ATT-6F02D48A,STU-DE787C,2025-10-06,1
ATT-D6A0BD2F,STU-DE787C,2025-10-13,1
ATT-CEBB0045,STU-DE787C,2025-10-20,1
ATT-7A2457E3,STU-DE787C,2025-10-27,1
ATT-4D90133E,STU-DE787C,2025-11-03,1
ATT-822FBCC3,STU-DE787C,2025-11-10,1
ATT-1ADDFA88,STU-DE787C,2025-11-17,1
ATT-6F55D8D8,STU-DE787C,2025-11-24,1
ATT-073A9858,STU-DE787C,2025-12-01,1
ATT-9D548F03,STU-DE787C,2025-06-05,1
ATT-6B13F106,STU-DE787C,2025-06-12,1
ATT-D1B76F36,STU-DE787C,2025-06-19,1
ATT-0F2C69A4,STU-DE787C,2025-06-26,1
ATT-1CA2AB96,STU-DE787C,2025-07-03,1
ATT-DEC5DD80,STU-DE787C,2025-07-10,1
ATT-AF3EEB41,STU-DE787C,2025-07-17,1
ATT-A8709AC1,STU-DE787C,2025-07-24,1
ATT-9C1131AF,STU-DE787C,2025-07-31,1
ATT-D2B70116,STU-DE787C,2025-08-07,0
ATT-38C78DC2,STU-DE787C,2025-08-14,1
ATT-7DE77AB5,STU-DE787C,2025-08-21,1
ATT-005DE49C,STU-DE787C,2025-08-28,1
ATT-FA705CE6,STU-DE787C,2025-09-04,1
ATT-B70BB44A,STU-DE787C,2025-09-11,0
ATT-EE19CAA2,STU-DE787C,2025-09-18,0
ATT-C20FFB20,STU-DE787C,2025-09-25,1
ATT-361FFC82,STU-DE787C,2025-10-02,0
ATT-F7F8AE6F,STU-DE787C,2025-10-09,1
ATT-43C08376,STU-DE787C,2025-10-16,0
ATT-CAF98D1F,STU-DE787C,2025-10-23,1
ATT-A65A41CB,STU-DE787C,2025-10-30,1
ATT-3371AFD7,STU-DE787C,2025-11-06,1
ATT-C494A070,STU-DE787C,2025-11-13,1
ATT-508E8E20,STU-DE787C,2025-11-20,1
ATT-35AD8843,STU-DE787C,2025-11-27,1
ATT-7B7C41AC,STU-C4CAFD,2025-06-02,1
ATT-8E18FEE7,STU-C4CAFD,2025-06-09,1
ATT-E8AB6D5D,STU-C4CAFD,2025-06-16,0
ATT-866BDFF0,STU-C4CAFD,2025-06-23,1
ATT-7CD1DDD5,STU-C4CAFD,2025-06-30,1
ATT-329357B0,STU-C4CAFD,2025-07-07,0
ATT-79AD8CC6,STU-C4CAFD,2025-07-14,1
ATT-05054045,STU-C4CAFD,2025-07-21,1
ATT-EF554900,STU-C4CAFD,2025-07-28,1
ATT-815059C2,STU-C4CAFD,2025-08-04,0
ATT-AB133CA5,STU-C4CAFD,2025-08-11,1
ATT-20420F38,STU-C4CAFD,2025-08-18,1
ATT-8EE9223E,STU-C4CAFD,2025-08-25,1
ATT-74EAAAE9,STU-C4CAFD,2025-09-01,0
ATT-F1E1C73D,STU-C4CAFD,2025-09-08,1
ATT-248E495E,STU-C4CAFD,2025-09-15,1
ATT-EEFC5B5C,STU-C4CAFD,2025-09-22,0
ATT-0D9D185F,STU-C4CAFD,2025-09-29,1
ATT-BE742F25,STU-C4CAFD,2025-10-06,1
ATT-6052ED24,STU-C4CAFD,2025-10-13,0
ATT-2F351FDA,STU-C4CAFD,2025-10-20,1
ATT-46B46572,STU-C4CAFD,2025-10-27,1
ATT-76B85A7F,STU-C4CAFD,2025-11-03,1
ATT-497263A1,STU-C4CAFD,2025-11-10,1
ATT-46E142D8,STU-C4CAFD,2025-11-17,1
ATT-81807077,STU-C4CAFD,2025-11-24,1
ATT-4E083F65,STU-C4CAFD,2025-12-01,1
ATT-8E38A6A3,STU-C4CAFD,2025-06-05,1
ATT-A697DD58,STU-C4CAFD,2025-06-12,1
ATT-C8519088,STU-C4CAFD,2025-06-19,1
ATT-B626AD53,STU-C4CAFD,2025-06-26,1
ATT-313A8C96,STU-C4CAFD,2025-07-03,0
ATT-C08A5F63,STU-C4CAFD,2025-07-10,1
ATT-C2A8DB25,STU-C4CAFD,2025-07-17,1
ATT-04DB264D,STU-C4CAFD,2025-07-24,0
ATT-DB4CA969,STU-C4CAFD,2025-07-31,0
ATT-33F6795A,STU-C4CAFD,2025-08-07,1
ATT-CB1BBF66,STU-C4CAFD,2025-08-14,1
ATT-754C4A9C,STU-C4CAFD,2025-08-21,1
ATT-99A54B5B,STU-C4CAFD,2025-08-28,1
ATT-9725FCCF,STU-C4CAFD,2025-09-04,1
ATT-A2613145,STU-C4CAFD,2025-09-11,1
ATT-C4AB4868,STU-C4CAFD,2025-09-18,1
ATT-05B77BF0,STU-C4CAFD,2025-09-25,1
ATT-E5A1FB46,STU-C4CAFD,2025-10-02,1
ATT-36CDF385,STU-C4CAFD,2025-10-09,1
ATT-412257D1,STU-C4CAFD,2025-10-16,1
ATT-B772185B,STU-C4CAFD,2025-10-23,1
ATT-A1417522,STU-C4CAFD,2025-10-30,0
ATT-62976CBD,STU-C4CAFD,2025-11-06,1
ATT-76E3D258,STU-C4CAFD,2025-11-13,1
ATT-9BF7C8AC,STU-C4CAFD,2025-11-20,1
ATT-AD0EF608,STU-C4CAFD,2025-11-27,0
ATT-FA610ED1,STU-1E96F9,2025-06-02,1
ATT-F2E1AD34,STU-1E96F9,2025-06-09,0
ATT-36BB7A4F,STU-1E96F9,2025-06-16,0
ATT-A20A38D4,STU-1E96F9,2025-06-23,0
ATT-62B18554,STU-1E96F9,2025-06-30,1
ATT-288EDFE3,STU-1E96F9,2025-07-07,0
ATT-3D5960D5,STU-1E96F9,2025-07-14,0
ATT-FBA9F99D,STU-1E96F9,2025-07-21,1
ATT-6C59D1E7,STU-1E96F9,2025-07-28,0
ATT-B3FFFC31,STU-1E96F9,2025-08-04,1
ATT-E3CFD01D,STU-1E96F9,2025-08-11,1
ATT-6FE11A31,STU-1E96F9,2025-08-18,1
ATT-BF4D81FF,STU-1E96F9,2025-08-25,1
ATT-273D431C,STU-1E96F9,2025-09-01,1
ATT-E9C742EC,STU-1E96F9,2025-09-08,1
ATT-0DE8503B,STU-1E96F9,2025-09-15,0
ATT-0C7A9D0B,STU-1E96F9,2025-09-22,1
ATT-2BF83C2A,STU-1E96F9,2025-09-29,0
ATT-8A772F8F,STU-1E96F9,2025-10-06,0
ATT-59B25B4C,STU-1E96F9,2025-10-13,1
ATT-1CDF52B2,STU-1E96F9,2025-10-20,1
ATT-83324724,STU-1E96F9,2025-10-27,1
ATT-69BEB0E9,STU-1E96F9,2025-11-03,1
ATT-4E6BFEC7,STU-1E96F9,2025-11-10,0
ATT-0EADFE7B,STU-1E96F9,2025-11-17,1
ATT-57933F9B,STU-1E96F9,2025-11-24,1
ATT-C9F7F067,STU-1E96F9,2025-12-01,1
ATT-274B3C46,STU-1E96F9,2025-06-05,0
ATT-B6A5FD86,STU-1E96F9,2025-06-12,1
ATT-E5B7333D,STU-1E96F9,2025-06-19,1
ATT-B6AEEE79,STU-1E96F9,2025-06-26,1
ATT-8B77A8B5,STU-1E96F9,2025-07-03,0
ATT-89C9B43B,STU-1E96F9,2025-07-10,0
ATT-5BE7F640,STU-1E96F9,2025-07-17,1
ATT-15C73AE6,STU-1E96F9,2025-07-24,1
ATT-3110958F,STU-1E96F9,2025-07-31,0
ATT-60E88FBD,STU-1E96F9,2025-08-07,1
ATT-8A848DA6,STU-1E96F9,2025-08-14,1
ATT-5E9F9063,STU-1E96F9,2025-08-21,1
ATT-D0830A1F,STU-1E96F9,2025-08-28,1
ATT-11719ACB,STU-1E96F9,2025-09-04,1
ATT-A49BD4D0,STU-1E96F9,2025-09-11,0
ATT-0F2287D1,STU-1E96F9,2025-09-18,0
ATT-C68024AA,STU-1E96F9,2025-09-25,1
ATT-A60385F3,STU-1E96F9,2025-10-02,0
